city,time,temperature,apparent temperature,relative humidity,precipitation,dewpoint,freeing level,pressure
Bruxelles,2021-12-11T00:00,2.3,-0.3,96,0.32,1.7,670,1004.9
Bruxelles,2021-12-11T01:00,2.6,0.3,96,0.21,2.0,880,1005.9
Bruxelles,2021-12-11T02:00,3.0,0.2,94,0.02,2.2,898,1007.9
Bruxelles,2021-12-11T03:00,4.2,1.3,93,1.57,3.1,907,1008.4
Bruxelles,2021-12-11T04:00,4.6,1.8,95,0.13,3.8,915,1009.4
Bruxelles,2021-12-11T05:00,4.9,2.0,95,0.06,4.1,895,1009.9
Bruxelles,2021-12-11T06:00,5.0,1.9,91,0.06,3.7,920,1010.9
Bruxelles,2021-12-11T07:00,4.4,1.4,91,0.0,3.1,909,1012.9
Bruxelles,2021-12-11T08:00,3.6,0.7,95,0.0,2.8,920,1013.4
Bruxelles,2021-12-11T09:00,3.6,0.7,94,0.0,2.7,912,1014.9
Bruxelles,2021-12-11T10:00,3.8,0.8,92,0.0,2.7,947,1015.9
Bruxelles,2021-12-11T11:00,4.5,1.1,88,0.0,2.6,986,1016.9
Bruxelles,2021-12-11T12:00,5.0,1.9,86,0.0,2.9,1045,1017.4
Bruxelles,2021-12-11T13:00,6.2,2.8,83,0.0,3.4,1032,1017.9
Bruxelles,2021-12-11T14:00,6.3,3.2,82,0.0,3.4,1040,1017.9
Bruxelles,2021-12-11T15:00,6.2,3.1,79,0.0,2.8,1042,1017.9
Bruxelles,2021-12-11T16:00,5.9,3.1,80,0.0,2.8,962,1018.9
Bruxelles,2021-12-11T17:00,5.1,2.4,86,0.0,2.9,1017,1019.4
Bruxelles,2021-12-11T18:00,4.7,2.0,89,0.0,2.9,1047,1019.9
Bruxelles,2021-12-11T19:00,4.6,1.8,89,0.0,3.0,1081,1020.4
Bruxelles,2021-12-11T20:00,4.7,1.6,90,0.0,3.2,1148,1020.4
Bruxelles,2021-12-11T21:00,4.7,1.7,91,0.0,3.4,1176,1020.9
Bruxelles,2021-12-11T22:00,5.1,1.7,89,0.0,3.4,1387,1020.9
Bruxelles,2021-12-11T23:00,5.3,1.8,88,0.0,3.5,1218,1020.9
Bruxelles,2021-12-12T00:00,5.5,2.1,86,0.09,3.3,1547,1020.9
Bruxelles,2021-12-12T01:00,5.6,1.8,86,0.85,3.5,1899,1020.9
Bruxelles,2021-12-12T02:00,5.8,1.9,84,0.18,3.4,2194,1020.4
Bruxelles,2021-12-12T03:00,6.0,2.2,84,0.33,3.6,2356,1019.9
Bruxelles,2021-12-12T04:00,6.1,2.1,88,0.95,4.3,2388,1019.9
Bruxelles,2021-12-12T05:00,6.2,2.3,90,0.54,4.6,2514,1019.9
Bruxelles,2021-12-12T06:00,6.4,2.6,90,0.01,4.9,2488,1019.9
Bruxelles,2021-12-12T07:00,6.6,2.9,91,0.01,5.2,2478,1020.4
Bruxelles,2021-12-12T08:00,6.8,3.3,92,0.24,5.6,2490,1020.9
Bruxelles,2021-12-12T09:00,7.1,3.6,93,0.3,6.1,2464,1021.4
Bruxelles,2021-12-12T10:00,7.5,4.1,94,0.46,6.5,2498,1021.9
Bruxelles,2021-12-12T11:00,7.8,4.6,94,0.26,6.8,2556,1021.9
Bruxelles,2021-12-12T12:00,8.1,5.0,94,0.61,7.1,2680,1022.4
Bruxelles,2021-12-12T13:00,8.4,5.5,94,0.01,7.4,2570,1022.4
Bruxelles,2021-12-12T14:00,8.7,5.8,94,0.01,7.7,2574,1022.4
Bruxelles,2021-12-12T15:00,8.9,6.3,94,0.0,8.0,2502,1022.9
Bruxelles,2021-12-12T16:00,9.1,6.5,94,0.0,8.2,2412,1023.4
Bruxelles,2021-12-12T17:00,9.2,6.8,94,0.0,8.3,2394,1023.9
Bruxelles,2021-12-12T18:00,9.2,7.0,95,0.0,8.4,2702,1024.4
Bruxelles,2021-12-12T19:00,9.2,7.1,95,0.0,8.5,2752,1024.4
Bruxelles,2021-12-12T20:00,9.2,7.3,96,0.0,8.6,2852,1024.9
Bruxelles,2021-12-12T21:00,9.2,7.3,96,0.0,8.6,2866,1024.9
Bruxelles,2021-12-12T22:00,9.1,7.1,95,0.0,8.4,2866,1024.9
Bruxelles,2021-12-12T23:00,8.9,7.0,95,0.0,8.1,2868,1025.4
Bruxelles,2021-12-13T00:00,8.9,7.0,94,0.0,8.0,2862,1025.4
Bruxelles,2021-12-13T01:00,8.6,6.8,94,0.0,7.6,2862,1025.4
Bruxelles,2021-12-13T02:00,8.4,6.4,95,0.0,7.6,2864,1025.9
Bruxelles,2021-12-13T03:00,8.3,6.1,95,0.0,7.5,2860,1025.9
Bruxelles,2021-12-13T04:00,8.2,6.1,95,0.0,7.5,2864,1025.4
Bruxelles,2021-12-13T05:00,8.2,6.1,95,0.0,7.4,2874,1025.4
Bruxelles,2021-12-13T06:00,8.2,6.3,95,0.0,7.4,2836,1025.4
Bruxelles,2021-12-13T07:00,8.1,6.3,95,0.0,7.3,2810,1025.4
Bruxelles,2021-12-13T08:00,7.8,6.0,95,0.0,7.0,2860,1025.9
Bruxelles,2021-12-13T09:00,7.9,5.9,94,0.0,7.1,2876,1025.9
Bruxelles,2021-12-13T10:00,8.3,6.3,92,0.0,7.0,2848,1026.4
Bruxelles,2021-12-13T11:00,8.6,6.8,90,0.0,7.0,2874,1026.4
Bruxelles,2021-12-13T12:00,9.4,7.4,86,0.0,7.2,2866,1025.9
Bruxelles,2021-12-13T13:00,9.9,7.8,83,0.0,7.1,2846,1025.9
Bruxelles,2021-12-13T14:00,10.1,7.9,80,0.0,7.1,2846,1026.2
Bruxelles,2021-12-13T15:00,10.2,8.1,81,0.0,7.1,2804,1025.7
Bruxelles,2021-12-13T16:00,9.7,7.7,84,0.0,7.2,2810,1025.7
Bruxelles,2021-12-13T17:00,9.0,7.1,87,0.0,7.1,2830,1025.7
Bruxelles,2021-12-13T18:00,8.5,6.5,88,0.0,6.9,2824,1025.7
Bruxelles,2021-12-13T19:00,8.1,6.2,88,0.0,6.4,2842,1025.2
Bruxelles,2021-12-13T20:00,7.6,5.4,91,0.0,6.4,2802,1025.7
Bruxelles,2021-12-13T21:00,7.1,4.7,93,0.0,6.2,2796,1025.2
Bruxelles,2021-12-13T22:00,6.9,4.5,93,0.0,6.0,2810,1024.7
Bruxelles,2021-12-13T23:00,6.7,4.4,94,0.0,5.9,2774,1024.7
Bruxelles,2021-12-14T00:00,6.8,4.4,93,0.0,5.9,2688,1024.7
Bruxelles,2021-12-14T01:00,6.7,4.3,94,0.03,5.9,2616,1024.7
Bruxelles,2021-12-14T02:00,6.6,4.2,94,0.11,5.9,2404,1024.7
Bruxelles,2021-12-14T03:00,6.7,4.2,94,0.18,5.9,2376,1024.7
Bruxelles,2021-12-14T04:00,6.5,4.0,94,0.0,5.8,2204,1024.2
Bruxelles,2021-12-14T05:00,6.4,3.9,95,0.0,5.8,2336,1024.2
Bruxelles,2021-12-14T06:00,6.4,3.9,95,0.0,5.8,1736,1024.7
Bruxelles,2021-12-14T07:00,6.5,4.1,95,0.19,5.8,1831,1025.2
Bruxelles,2021-12-14T08:00,6.8,4.4,94,0.11,6.0,1896,1025.2
Bruxelles,2021-12-14T09:00,7.0,4.8,94,0.0,6.1,1893,1025.7
Bruxelles,2021-12-14T10:00,7.1,5.1,94,0.0,6.2,1936,1026.2
Bruxelles,2021-12-14T11:00,7.5,5.6,93,0.0,6.6,1915,1027.2
Bruxelles,2021-12-14T12:00,8.4,6.8,92,0.0,7.1,1921,1027.2
Bruxelles,2021-12-14T13:00,9.4,7.8,86,0.0,7.3,1953,1027.7
Bruxelles,2021-12-14T14:00,9.5,7.9,87,0.0,7.6,1945,1027.2
Bruxelles,2021-12-14T15:00,9.1,7.4,87,0.0,7.3,1930,1027.7
Bruxelles,2021-12-14T16:00,8.7,7.0,84,0.0,6.4,2026,1028.2
Bruxelles,2021-12-14T17:00,7.9,6.6,87,0.0,6.2,2090,1028.7
Bruxelles,2021-12-14T18:00,7.1,5.7,90,0.0,6.0,2186,1029.7
Bruxelles,2021-12-14T19:00,6.5,4.9,92,0.0,6.1,2250,1029.7
Bruxelles,2021-12-14T20:00,6.1,4.6,94,0.0,5.9,2436,1029.7
Bruxelles,2021-12-14T21:00,5.9,4.4,97,0.0,5.7,2670,1029.7
Bruxelles,2021-12-14T22:00,5.6,4.1,99,0.0,5.5,2908,1030.7
Bruxelles,2021-12-14T23:00,5.3,3.7,100,0.0,5.3,2958,1030.7
Bruxelles,2021-12-15T00:00,5.0,3.3,100,0.0,5.1,2944,1030.7
Bruxelles,2021-12-15T01:00,4.7,2.8,100,0.0,5.0,2918,1030.7
Bruxelles,2021-12-15T02:00,4.6,2.6,100,0.0,4.8,2924,1030.7
Bruxelles,2021-12-15T03:00,4.5,2.6,100,0.0,4.8,2932,1030.7
Bruxelles,2021-12-15T04:00,4.5,2.5,100,0.0,4.7,2938,1031.7
Bruxelles,2021-12-15T05:00,4.5,2.5,100,0.0,4.7,2934,1031.7
Bruxelles,2021-12-15T06:00,4.6,2.4,100,0.0,4.7,2924,1031.7
Bruxelles,2021-12-15T07:00,4.6,2.3,100,0.0,4.7,2914,1031.7
Bruxelles,2021-12-15T08:00,4.5,2.2,100,0.0,4.7,2904,1031.7
Bruxelles,2021-12-15T09:00,4.4,2.0,101,0.0,4.5,2892,1031.7
Bruxelles,2021-12-15T10:00,4.4,2.1,100,0.0,4.4,2892,1032.7
Bruxelles,2021-12-15T11:00,4.7,2.4,98,0.0,4.5,2910,1032.7
Bruxelles,2021-12-15T12:00,5.3,2.9,95,0.0,4.6,2940,1032.7
Bruxelles,2021-12-15T13:00,5.8,3.4,92,0.0,4.6,2978,1032.7
Bruxelles,2021-12-15T14:00,5.7,3.4,92,0.0,4.6,3000,1032.7
Bruxelles,2021-12-15T15:00,5.5,3.3,92,0.0,4.5,3020,1032.7
Bruxelles,2021-12-15T16:00,5.1,3.0,94,0.0,4.5,3046,1032.7
Bruxelles,2021-12-15T17:00,4.8,2.8,95,0.0,4.4,3066,1032.7
Bruxelles,2021-12-15T18:00,4.6,2.6,97,0.0,4.4,3088,1032.7
Bruxelles,2021-12-15T19:00,4.2,2.3,100,0.0,4.3,3106,1032.7
Bruxelles,2021-12-15T20:00,4.0,2.0,100,0.0,4.0,3104,1032.7
Bruxelles,2021-12-15T21:00,3.8,1.7,100,0.0,3.7,3090,1032.7
Bruxelles,2021-12-15T22:00,3.6,1.3,99,0.0,3.4,3080,1032.7
Bruxelles,2021-12-15T23:00,3.5,1.1,99,0.0,3.4,3090,1032.7
Bruxelles,2021-12-16T00:00,3.4,1.0,100,0.0,3.4,3104,1032.7
Bruxelles,2021-12-16T01:00,3.3,0.9,100,0.0,3.4,3120,1032.7
Bruxelles,2021-12-16T02:00,3.1,0.7,100,0.0,3.2,3122,1032.7
Bruxelles,2021-12-16T03:00,2.8,0.5,100,0.0,2.9,3120,1032.7
Bruxelles,2021-12-16T04:00,2.6,0.4,100,0.0,2.6,3116,1032.7
Bruxelles,2021-12-16T05:00,2.5,0.5,100,0.0,2.5,3114,1032.7
Bruxelles,2021-12-16T06:00,2.4,0.6,100,0.0,2.5,3112,1032.7
Bruxelles,2021-12-16T07:00,2.4,0.3,100,0.0,2.5,3120,1032.7
Bruxelles,2021-12-16T08:00,2.3,0.1,100,0.0,2.4,3140,1033.7
Bruxelles,2021-12-16T09:00,2.1,0.0,100,0.0,2.3,3170,1033.7
Bruxelles,2021-12-16T10:00,2.0,-0.1,100,0.0,2.2,3206,1033.7
Bruxelles,2021-12-16T11:00,2.0,-0.1,100,0.0,2.2,3228,1033.7
Bruxelles,2021-12-16T12:00,2.1,0.0,100,0.0,2.2,3250,1033.7
Bruxelles,2021-12-16T13:00,2.2,0.1,100,0.0,2.2,3270,1033.7
Bruxelles,2021-12-16T14:00,2.4,0.3,100,0.0,4.2,3288,1033.8
Bruxelles,2021-12-16T15:00,2.3,0.2,100,0.0,4.4,3300,1033.8
Bruxelles,2021-12-16T16:00,2.2,-0.1,100,0.0,4.6,3312,1033.8
Bruxelles,2021-12-16T17:00,2.0,-0.4,100,0.0,4.7,3322,1033.8
Bruxelles,2021-12-16T18:00,1.7,-0.9,100,0.0,4.7,3332,1033.8
Bruxelles,2021-12-16T19:00,1.5,-1.3,100,0.0,4.7,3322,1033.8
Bruxelles,2021-12-16T20:00,1.4,-1.2,100,0.0,4.6,3286,1034.8
Bruxelles,2021-12-16T21:00,1.5,-1.0,100,0.0,4.5,3236,1034.8
Bruxelles,2021-12-16T22:00,1.4,-0.9,100,0.0,4.3,3164,1034.8
Bruxelles,2021-12-16T23:00,1.2,-1.2,100,0.0,4.2,3116,1034.8
Bruxelles,2021-12-17T00:00,1.0,-1.6,100,0.0,4.1,3064,1034.8
Bruxelles,2021-12-17T01:00,0.6,-2.1,100,0.0,3.9,3008,1034.8
Bruxelles,2021-12-17T02:00,0.4,-2.3,100,0.0,3.8,2960,1034.8
Bruxelles,2021-12-17T03:00,0.3,-2.4,100,0.0,3.7,2914,1034.8
Bruxelles,2021-12-17T04:00,0.1,-2.6,100,0.0,3.6,2936,1034.8
Bruxelles,2021-12-17T05:00,-0.1,-2.7,100,0.0,3.6,3078,1034.8
Bruxelles,2021-12-17T06:00,-0.2,-2.8,100,0.0,3.6,3292,1034.8
Bruxelles,2021-12-17T07:00,-0.4,-3.0,100,0.0,3.8,3510,1034.8
Bruxelles,2021-12-17T08:00,-0.5,-3.1,100,0.0,3.8,3554,1034.8
Bruxelles,2021-12-17T09:00,-0.6,-3.3,100,0.0,3.9,3540,1035.8
Bruxelles,2021-12-17T10:00,-0.5,-3.3,100,0.0,4.2,3510,1035.8
Bruxelles,2021-12-17T11:00,-0.1,-2.9,100,0.0,4.5,3502,1035.8
Bruxelles,2021-12-17T12:00,0.4,-2.2,99,0.0,4.9,3492,1035.8
Bruxelles,2021-12-17T13:00,1.0,-1.5,98,0.0,5.4,3482,1035.8
Bruxelles,2021-12-17T14:00,1.4,-1.1,97,0.0,5.6,3480,1035.8
Bruxelles,2021-12-17T15:00,1.8,-0.8,95,0.0,5.8,3484,1034.8
Bruxelles,2021-12-17T16:00,2.0,-0.7,95,0.0,5.9,3484,1034.8
Bruxelles,2021-12-17T17:00,1.7,-1.1,96,0.0,5.7,3478,1034.8
Bruxelles,2021-12-17T18:00,1.2,-1.6,98,0.0,5.4,3468,1034.8
Bruxelles,2021-12-17T19:00,0.5,-2.3,100,0.0,4.8,3462,1035.8
Bruxelles,2021-12-17T20:00,0.3,-2.5,100,0.0,4.2,3460,1034.8
Bruxelles,2021-12-17T21:00,0.2,-2.7,100,0.0,3.6,3462,1034.8
Bruxelles,2021-12-17T22:00,0.1,-2.8,100,0.0,2.8,3472,1034.8
Bruxelles,2021-12-17T23:00,0.0,-2.8,100,0.0,2.3,3484,1034.8
Malta,2021-12-11T00:00,15.8,11.6,75,0.0,10.7,2210,1009.0
Malta,2021-12-11T01:00,16.4,12.5,77,0.0,10.9,2170,1007.9
Malta,2021-12-11T02:00,16.2,12.7,77,0.04,11.1,2160,1007.9
Malta,2021-12-11T03:00,15.5,12.8,84,0.65,11.9,2160,1007.4
Malta,2021-12-11T04:00,14.6,11.4,84,0.38,11.3,2186,1006.9
Malta,2021-12-11T05:00,14.6,12.4,92,1.06,11.9,2188,1006.4
Malta,2021-12-11T06:00,14.4,11.9,88,1.18,11.4,2168,1005.9
Malta,2021-12-11T07:00,13.2,10.9,90,0.68,10.9,2084,1006.4
Malta,2021-12-11T08:00,12.6,9.2,91,1.46,10.5,1989,1006.4
Malta,2021-12-11T09:00,12.5,9.2,86,1.29,9.6,1919,1007.4
Malta,2021-12-11T10:00,12.7,8.3,74,0.51,7.5,1732,1007.9
Malta,2021-12-11T11:00,12.3,7.6,79,0.15,7.9,1677,1007.9
Malta,2021-12-11T12:00,13.6,7.4,66,0.0,6.8,1783,1006.9
Malta,2021-12-11T13:00,13.0,6.3,70,0.0,7.0,1604,1007.4
Malta,2021-12-11T14:00,12.1,5.8,73,0.0,6.8,1579,1007.4
Malta,2021-12-11T15:00,12.0,4.9,73,0.02,6.3,1578,1007.4
Malta,2021-12-11T16:00,11.9,5.2,73,0.02,6.4,1724,1007.9
Malta,2021-12-11T17:00,11.9,5.9,77,0.02,7.1,1803,1007.9
Malta,2021-12-11T18:00,11.9,6.5,78,0.01,7.2,1766,1009.0
Malta,2021-12-11T19:00,12.0,7.0,79,0.0,7.6,1823,1010.0
Malta,2021-12-11T20:00,12.1,7.3,79,0.0,7.7,1781,1010.5
Malta,2021-12-11T21:00,12.1,7.6,80,0.0,7.9,1796,1011.0
Malta,2021-12-11T22:00,12.1,7.7,80,0.0,8.1,1765,1011.5
Malta,2021-12-11T23:00,12.1,8.0,80,0.0,7.9,1789,1011.5
Malta,2021-12-12T00:00,12.0,8.1,83,0.0,8.4,1806,1012.0
Malta,2021-12-12T01:00,12.1,8.2,81,0.0,8.2,1809,1012.0
Malta,2021-12-12T02:00,12.2,8.4,81,0.0,8.2,1790,1012.5
Malta,2021-12-12T03:00,12.3,8.4,81,0.0,8.4,1805,1012.5
Malta,2021-12-12T04:00,12.3,8.3,82,0.0,8.6,1807,1013.0
Malta,2021-12-12T05:00,12.1,8.2,83,0.0,8.4,1777,1013.0
Malta,2021-12-12T06:00,12.9,8.7,71,0.0,7.1,1837,1013.5
Malta,2021-12-12T07:00,12.6,8.4,72,0.0,6.9,1766,1014.5
Malta,2021-12-12T08:00,12.6,8.7,75,0.0,7.7,1784,1015.1
Malta,2021-12-12T09:00,13.0,8.9,77,0.0,8.5,1796,1016.1
Malta,2021-12-12T10:00,13.7,9.7,74,0.0,8.4,1889,1016.6
Malta,2021-12-12T11:00,14.5,10.3,66,0.0,7.8,1853,1016.6
Malta,2021-12-12T12:00,14.9,10.8,64,0.0,7.6,1871,1016.6
Malta,2021-12-12T13:00,15.1,11.1,62,0.0,7.6,1895,1016.6
Malta,2021-12-12T14:00,15.0,11.4,65,0.0,8.1,1902,1017.1
Malta,2021-12-12T15:00,14.6,11.1,67,0.0,7.9,1898,1017.6
Malta,2021-12-12T16:00,14.0,11.1,71,0.0,8.0,1892,1018.1
Malta,2021-12-12T17:00,13.3,11.0,77,0.0,8.3,1881,1018.6
Malta,2021-12-12T18:00,12.8,10.6,82,0.04,8.8,1886,1019.6
Malta,2021-12-12T19:00,12.4,10.3,86,0.02,9.1,1875,1020.1
Malta,2021-12-12T20:00,12.4,10.6,86,0.0,9.3,1872,1020.1
Malta,2021-12-12T21:00,12.3,10.5,86,0.0,9.2,1853,1020.1
Malta,2021-12-12T22:00,12.3,10.6,85,0.01,8.9,1844,1020.6
Malta,2021-12-12T23:00,12.2,10.9,88,0.01,9.2,1867,1021.1
Malta,2021-12-13T00:00,12.2,11.2,89,0.01,8.9,1878,1021.1
Malta,2021-12-13T01:00,12.2,11.5,88,0.0,8.9,1892,1021.1
Malta,2021-12-13T02:00,12.2,11.6,89,0.0,8.9,1888,1021.1
Malta,2021-12-13T03:00,12.4,11.7,86,0.01,8.3,1896,1021.1
Malta,2021-12-13T04:00,12.2,11.5,86,0.0,8.2,1900,1020.6
Malta,2021-12-13T05:00,12.2,11.1,84,0.0,7.8,1803,1021.1
Malta,2021-12-13T06:00,12.2,10.3,82,0.01,7.8,1854,1021.7
Malta,2021-12-13T07:00,12.0,9.1,68,0.0,4.9,1858,1022.2
Malta,2021-12-13T08:00,12.0,9.3,73,0.0,6.0,1861,1022.7
Malta,2021-12-13T09:00,12.8,9.5,66,0.0,5.7,1897,1023.2
Malta,2021-12-13T10:00,13.2,8.7,57,0.0,4.3,1787,1023.7
Malta,2021-12-13T11:00,13.4,8.5,53,0.0,3.7,2172,1023.7
Malta,2021-12-13T12:00,13.7,8.4,52,0.0,3.4,2140,1023.2
Malta,2021-12-13T13:00,13.8,8.4,52,0.0,3.7,2146,1022.7
Malta,2021-12-13T14:00,13.9,8.7,51,0.0,3.7,1538,1022.7
Malta,2021-12-13T15:00,14.0,9.5,51,0.0,3.5,1586,1022.7
Malta,2021-12-13T16:00,13.8,9.9,51,0.0,3.3,1587,1023.2
Malta,2021-12-13T17:00,13.3,9.9,54,0.0,3.1,1613,1023.2
Malta,2021-12-13T18:00,13.1,10.2,57,0.0,3.6,1675,1023.2
Malta,2021-12-13T19:00,12.9,10.5,64,0.0,4.6,1679,1023.7
Malta,2021-12-13T20:00,12.8,10.2,61,0.0,4.2,1710,1023.7
Malta,2021-12-13T21:00,12.8,10.1,59,0.0,3.7,1711,1023.7
Malta,2021-12-13T22:00,12.6,10.2,66,0.0,5.1,2358,1023.7
Malta,2021-12-13T23:00,12.4,10.4,70,0.0,5.4,2274,1023.2
Malta,2021-12-14T00:00,12.4,10.3,72,0.0,6.0,2320,1023.2
Malta,2021-12-14T01:00,12.3,10.5,76,0.0,6.7,2340,1022.7
Malta,2021-12-14T02:00,12.3,10.7,77,0.0,6.7,2322,1022.7
Malta,2021-12-14T03:00,12.5,10.8,76,0.0,6.7,2222,1022.7
Malta,2021-12-14T04:00,12.5,10.8,77,0.0,6.9,2242,1022.2
Malta,2021-12-14T05:00,12.4,10.6,78,0.0,7.0,2186,1022.2
Malta,2021-12-14T06:00,12.6,10.7,78,0.0,7.3,2196,1022.2
Malta,2021-12-14T07:00,12.5,10.9,82,0.0,8.1,2130,1022.7
Malta,2021-12-14T08:00,13.0,11.3,82,0.0,8.7,2202,1022.7
Malta,2021-12-14T09:00,14.3,12.2,77,0.0,9.5,2256,1022.7
Malta,2021-12-14T10:00,15.1,12.1,70,0.0,9.1,2292,1022.7
Malta,2021-12-14T11:00,15.5,12.4,67,0.0,9.0,2302,1022.2
Malta,2021-12-14T12:00,15.8,12.4,65,0.0,9.0,2312,1021.7
Malta,2021-12-14T13:00,15.7,12.3,67,0.0,9.3,2352,1020.6
Malta,2021-12-14T14:00,15.5,11.9,66,0.0,9.0,2368,1020.1
Malta,2021-12-14T15:00,15.1,11.8,69,0.0,9.2,2358,1020.1
Malta,2021-12-14T16:00,14.6,11.9,75,0.0,9.6,2340,1020.1
Malta,2021-12-14T17:00,13.9,12.0,82,0.0,10.0,2330,1020.1
Malta,2021-12-14T18:00,13.7,12.2,83,0.0,9.9,2338,1020.6
Malta,2021-12-14T19:00,13.6,12.4,86,0.0,10.3,2344,1021.1
Malta,2021-12-14T20:00,13.5,12.6,87,0.0,10.3,2326,1021.1
Malta,2021-12-14T21:00,13.5,12.7,87,0.0,10.4,2300,1021.1
Malta,2021-12-14T22:00,13.5,12.9,87,0.0,10.3,2274,1021.1
Malta,2021-12-14T23:00,13.5,13.0,87,0.0,10.2,2276,1021.1
Malta,2021-12-15T00:00,13.4,13.1,87,0.0,10.0,2288,1021.1
Malta,2021-12-15T01:00,13.2,13.1,87,0.0,9.9,2292,1021.1
Malta,2021-12-15T02:00,12.9,13.0,88,0.0,9.8,2274,1021.1
Malta,2021-12-15T03:00,12.7,12.8,90,0.0,9.8,2248,1021.1
Malta,2021-12-15T04:00,12.4,12.5,92,0.0,9.9,2206,1021.1
Malta,2021-12-15T05:00,12.2,12.4,94,0.0,10.0,2162,1021.7
Malta,2021-12-15T06:00,12.1,12.4,96,0.0,10.1,2114,1021.7
Malta,2021-12-15T07:00,12.3,12.5,96,0.0,10.3,2068,1022.2
Malta,2021-12-15T08:00,12.9,13.0,92,0.0,10.4,2066,1022.2
Malta,2021-12-15T09:00,13.8,13.5,85,0.0,10.4,2080,1023.2
Malta,2021-12-15T10:00,14.7,14.0,77,0.0,10.3,2092,1023.2
Malta,2021-12-15T11:00,15.1,14.1,73,0.0,10.0,2076,1023.2
Malta,2021-12-15T12:00,15.3,14.2,69,0.0,9.5,2052,1022.7
Malta,2021-12-15T13:00,15.4,14.1,67,0.0,9.1,2031,1022.2
Malta,2021-12-15T14:00,15.3,14.0,67,0.0,9.1,2039,1022.2
Malta,2021-12-15T15:00,15.1,13.8,69,0.0,9.2,2060,1022.2
Malta,2021-12-15T16:00,14.6,13.5,73,0.0,9.4,2076,1022.7
Malta,2021-12-15T17:00,14.1,13.3,77,0.01,9.6,2066,1022.7
Malta,2021-12-15T18:00,13.5,12.9,83,0.01,9.9,2047,1023.2
Malta,2021-12-15T19:00,12.8,12.6,88,0.01,10.2,2030,1023.7
Malta,2021-12-15T20:00,12.6,12.5,91,0.0,10.1,2038,1024.2
Malta,2021-12-15T21:00,12.5,12.5,92,0.0,9.8,2054,1024.2
Malta,2021-12-15T22:00,12.4,12.4,93,0.0,9.5,2070,1024.2
Malta,2021-12-15T23:00,12.4,12.2,91,0.0,9.3,2064,1024.2
Malta,2021-12-16T00:00,12.3,12.0,89,0.0,9.1,2052,1024.2
Malta,2021-12-16T01:00,12.3,11.7,87,0.0,8.9,2035,1023.7
Malta,2021-12-16T02:00,12.2,11.6,87,0.0,8.9,2024,1023.7
Malta,2021-12-16T03:00,12.1,11.5,88,0.0,8.9,2012,1023.7
Malta,2021-12-16T04:00,12.0,11.4,90,0.0,9.0,1996,1023.7
Malta,2021-12-16T05:00,11.9,11.3,91,0.03,9.1,1982,1024.2
Malta,2021-12-16T06:00,11.8,11.2,92,0.03,9.3,1967,1024.2
Malta,2021-12-16T07:00,11.8,11.2,92,0.03,9.5,1949,1024.7
Malta,2021-12-16T08:00,12.3,11.4,89,0.02,9.6,1937,1025.2
Malta,2021-12-16T09:00,12.9,11.5,84,0.02,9.6,1926,1025.7
Malta,2021-12-16T10:00,13.4,11.7,80,0.02,9.7,1914,1025.7
Malta,2021-12-16T11:00,13.5,11.6,80,0.05,9.8,1908,1025.7
Malta,2021-12-16T12:00,13.4,11.5,81,0.05,9.9,1904,1025.2
Malta,2021-12-16T13:00,13.3,11.4,82,0.05,9.9,1901,1024.7
Malta,2021-12-16T14:00,13.0,10.8,80,0.13,8.3,2190,1024.3
Malta,2021-12-16T15:00,12.8,10.6,79,0.13,8.3,2206,1024.3
Malta,2021-12-16T16:00,12.5,10.2,79,0.13,8.2,2202,1024.8
Malta,2021-12-16T17:00,12.4,10.1,80,0.0,8.1,2176,1024.8
Malta,2021-12-16T18:00,12.2,9.9,81,0.0,7.9,2132,1025.4
Malta,2021-12-16T19:00,12.2,9.8,81,0.0,7.9,2068,1025.9
Malta,2021-12-16T20:00,12.3,10.0,78,0.0,8.2,2020,1025.9
Malta,2021-12-16T21:00,12.5,10.2,74,0.0,8.7,1967,1025.9
Malta,2021-12-16T22:00,12.7,10.4,70,0.0,9.2,1918,1025.9
Malta,2021-12-16T23:00,12.7,10.3,70,0.0,9.5,1910,1025.9
Malta,2021-12-17T00:00,12.5,10.2,71,0.0,9.7,1917,1025.9
Malta,2021-12-17T01:00,12.3,10.0,73,0.0,9.7,1932,1025.9
Malta,2021-12-17T02:00,12.2,10.0,74,0.0,9.5,1941,1025.9
Malta,2021-12-17T03:00,12.1,10.0,76,0.0,9.2,1953,1025.9
Malta,2021-12-17T04:00,12.0,10.1,76,0.0,9.0,1960,1025.9
Malta,2021-12-17T05:00,12.0,10.1,76,0.0,9.3,1951,1025.9
Malta,2021-12-17T06:00,12.0,10.1,75,0.0,10.0,1936,1025.9
Malta,2021-12-17T07:00,12.2,10.3,74,0.0,10.3,1919,1026.4
Malta,2021-12-17T08:00,12.5,10.6,73,0.0,9.6,1913,1026.4
Malta,2021-12-17T09:00,12.9,11.0,71,0.0,8.4,1911,1026.9
Malta,2021-12-17T10:00,13.4,11.5,69,0.0,7.1,1913,1026.9
Malta,2021-12-17T11:00,13.8,11.8,66,0.0,6.9,1925,1026.9
Malta,2021-12-17T12:00,14.2,12.1,64,0.0,7.0,1941,1026.4
Malta,2021-12-17T13:00,14.5,12.3,61,0.0,7.1,1941,1025.9
Malta,2021-12-17T14:00,14.5,12.2,60,0.0,7.1,1902,1025.4
